Date,Time,Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],CPU (Tctl/Tdie) [°C],CPU SOC [°C],APU GFX [°C],Core Temperatures (avg) [°C],Core0 [°C],Core1 [°C],Core2 [°C],Core3 [°C],L3 Cache [°C],CPU Core Voltage (SVI2 TFN) [V],SoC Voltage (SVI2 TFN) [V],CPU Core VID (Effective) [V],CPU Core Current (SVI2 TFN) [A],SoC Current (SVI2 TFN) [A],CPU TDC [A],CPU Package Power [W],Core Powers (avg) [W],Core 0 Power [W],Core 1 Power [W],Core 2 Power [W],Core 3 Power [W],CPU Core Power (SVI2 TFN) [W],CPU SoC Power (SVI2 TFN) [W],Core+SoC Power (SVI2 TFN) [W],APU STAPM [W],Motherboard [°C],CPU [°C],AUXTIN2 [°C],CPU (PECI) [°C],Vcore [V],VIN1 [V],+3.3V (AVCC) [V],+3.3V (3VCC) [V],+12V [V],VCOREREFIN [V],VIN4 [V],3VSB [V],VBAT [V],VIN5 [V],VIN6 [V],+5V [V],VIN3 [V],VIN7 [V],CPU1 [RPM],Drive Airflow Temperature [°C],Drive Temperature [°C],GPU Temperature [°C],GPU Core Voltage (VDDCR_GFX) [V],Unnamed: 55
4.11.2025,15:39:10.610,0.947,0.988,0.988,0.988,0.825,43.2,41.9,38.8,40.2,40.3,40.3,40.4,39.9,40.6,0.914,1.025,1.375,5.63,3.364,5.649,5.54,0.635,1.024,0.518,0.526,0.472,6.779,3.465,10.244,10.256,36.0,43.5,24.0,40.0,0.336,0.368,3.392,3.392,12.091,1.008,0.304,3.408,3.232,0.224,1.032,5.112,1.032,1.784,1632,39,36,36.0,0.723,
4.11.2025,15:40:10.611,0.852,0.988,0.806,0.806,0.806,40.2,40.5,38.2,38.0,37.8,38.1,38.0,37.9,38.4,0.675,1.015,1.375,2.581,2.699,2.611,3.279,0.13,0.18,0.099,0.087,0.153,2.811,2.743,5.554,10.619,36.0,40.2,24.0,40.0,0.688,0.368,3.392,3.392,12.091,1.016,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1605,39,36,37.0,0.723,
4.11.2025,15:41:10.609,0.852,0.988,0.806,0.806,0.806,40.2,40.5,38.2,38.0,37.8,38.1,38.0,37.9,38.4,0.675,1.015,1.375,2.581,2.699,2.611,3.279,0.13,0.18,0.099,0.087,0.153,2.811,2.743,5.554,10.619,36.0,40.2,24.0,40.0,0.544,0.368,3.392,3.376,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1609,39,35,35.0,0.723,
4.11.2025,15:42:10.609,1.106,0.812,0.812,1.4,1.4,48.5,38.9,36.8,36.0,35.9,35.9,36.1,35.9,36.6,0.55,1.013,1.431,1.659,2.467,1.658,2.563,0.043,0.084,0.022,0.029,0.037,1.63,2.5,4.13,8.6,36.0,39.2,24.0,40.0,0.256,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1636,39,35,37.0,0.723,
4.11.2025,15:43:10.605,1.184,1.363,0.988,0.988,1.4,39.1,38.3,36.2,35.2,35.1,35.2,35.3,35.2,35.9,0.538,1.013,1.444,1.592,2.448,1.586,2.511,0.037,0.065,0.024,0.031,0.028,1.549,2.482,4.031,7.289,36.0,39.2,24.0,40.0,0.816,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1632,39,35,33.0,0.723,
4.11.2025,15:44:10.606,0.869,0.812,0.812,0.812,1.038,38.8,38.0,35.7,34.9,34.8,34.9,35.0,35.0,35.6,0.553,1.013,1.444,1.691,2.468,1.694,2.583,0.044,0.068,0.031,0.04,0.035,1.671,2.501,4.173,6.61,36.0,38.8,24.0,40.0,0.304,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1634,39,35,34.0,0.723,
4.11.2025,15:45:10.608,1.284,1.387,1.375,1.387,0.988,38.4,37.8,35.5,34.8,34.6,34.7,34.8,34.8,35.4,0.562,1.013,1.369,1.718,2.466,1.722,2.595,0.039,0.06,0.031,0.032,0.033,1.683,2.5,4.182,6.292,36.0,38.5,24.0,40.0,0.304,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1632,39,35,33.0,0.723,
4.11.2025,15:46:10.623,1.028,1.113,1.0,1.0,1.0,38.5,37.7,35.5,34.7,34.6,34.6,34.8,34.8,35.3,0.536,1.013,1.363,1.584,2.44,1.583,2.498,0.034,0.057,0.02,0.03,0.031,1.534,2.473,4.007,6.005,36.0,38.5,24.0,40.0,0.304,0.368,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1634,39,35,36.0,0.723,
4.11.2025,15:47:10.628,1.25,1.375,1.137,1.137,1.35,38.5,37.7,35.5,34.7,34.6,34.6,34.8,34.7,35.3,0.529,1.013,1.431,1.552,2.448,1.551,2.481,0.033,0.053,0.02,0.036,0.024,1.499,2.482,3.98,5.821,36.0,38.5,24.0,40.0,0.208,0.352,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1632,39,35,33.0,0.723,
4.11.2025,15:48:9.450,1.178,1.369,1.175,0.994,1.175,38.5,37.6,35.3,34.6,34.5,34.5,34.7,34.6,35.2,0.538,1.013,1.431,1.588,2.447,1.586,2.505,0.035,0.056,0.023,0.032,0.028,1.541,2.48,4.021,5.741,36.0,38.6,24.0,40.0,0.688,0.376,3.376,3.376,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1609,39,35,36.0,0.723,
4.11.2025,15:49:9.455,1.325,1.438,1.438,1.438,0.988,44.6,45.7,40.7,46.8,46.3,48.7,46.1,46.2,46.6,1.269,1.03,1.444,12.521,3.747,12.514,10.37,1.917,2.702,2.088,1.458,1.421,16.817,3.87,20.687,10.559,36.0,44.8,24.0,40.0,0.64,0.36,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1605,39,37,40.0,0.722,
4.11.2025,15:50:9.457,1.025,1.075,1.0,1.0,1.025,53.8,41.0,38.8,38.5,38.4,38.4,38.8,38.3,38.8,0.6,1.013,1.431,2.105,2.54,2.018,2.899,0.097,0.136,0.038,0.135,0.08,2.249,2.575,4.824,11.544,36.0,53.2,24.0,40.0,0.624,0.352,3.392,3.376,12.038,1.064,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1601,39,36,36.0,0.723,
4.11.2025,15:51:9.467,1.008,1.05,0.994,0.994,0.994,40.9,39.4,37.4,36.5,36.4,36.4,36.6,36.4,37.1,0.543,1.013,1.438,1.65,2.475,1.75,2.565,0.049,0.091,0.029,0.036,0.039,1.638,2.508,4.146,9.266,36.0,41.1,24.0,40.0,0.288,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1577,39,36,37.0,0.723,
4.11.2025,15:52:9.485,1.061,0.812,1.144,1.144,1.144,42.1,38.5,36.4,35.5,35.4,35.4,35.6,35.6,36.2,0.557,1.013,1.444,1.721,2.479,1.712,2.612,0.049,0.087,0.026,0.042,0.043,1.718,2.513,4.231,7.731,36.0,42.5,24.0,40.0,0.464,0.352,3.392,3.392,12.091,1.016,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1636,39,35,33.0,0.723,
4.11.2025,15:53:9.495,1.306,1.0,1.4,1.4,1.425,42.4,38.1,35.8,35.0,34.9,34.9,35.1,35.2,35.7,0.545,1.013,1.438,1.665,2.468,1.668,2.568,0.047,0.087,0.023,0.03,0.049,1.652,2.502,4.154,6.873,36.0,42.6,24.0,40.0,0.304,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.776,1632,39,35,33.0,0.723,
4.11.2025,15:54:9.514,1.288,0.988,1.363,1.4,1.4,40.2,37.7,35.4,34.7,34.6,34.6,34.9,34.8,35.2,0.547,1.013,1.444,1.658,2.459,1.663,2.557,0.04,0.054,0.039,0.034,0.032,1.632,2.492,4.124,6.365,35.0,40.8,24.0,40.0,0.56,0.368,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1630,39,35,33.0,0.723,
4.11.2025,15:55:9.519,0.856,0.988,0.812,0.812,0.812,38.5,37.5,35.2,34.6,34.6,34.4,34.7,34.6,35.0,0.548,1.013,1.45,1.649,2.451,1.648,2.55,0.043,0.087,0.025,0.028,0.033,1.62,2.484,4.105,6.088,35.0,38.5,24.0,40.0,1.296,0.36,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1630,39,35,34.0,0.723,
4.11.2025,15:56:9.529,0.859,0.825,0.812,0.812,0.988,41.6,37.5,35.2,34.5,34.4,34.4,34.6,34.6,35.0,0.535,1.013,1.387,1.582,2.447,1.591,2.502,0.036,0.059,0.019,0.03,0.034,1.536,2.481,4.017,5.909,35.0,41.1,24.0,40.0,0.384,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1630,39,35,34.0,0.723,
4.11.2025,15:57:9.535,1.289,0.988,1.387,1.387,1.394,42.0,37.5,35.1,34.5,34.4,34.3,34.6,34.5,34.9,0.529,1.013,1.431,1.548,2.434,1.54,2.473,0.033,0.057,0.016,0.031,0.03,1.495,2.466,3.961,5.771,35.0,42.2,24.0,40.0,0.4,0.368,3.376,3.376,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.776,1632,39,35,35.0,0.723,
4.11.2025,15:58:9.549,0.953,0.812,0.812,0.812,0.812,43.6,37.4,35.0,34.4,34.4,34.3,34.6,34.5,34.8,0.538,1.013,1.425,1.579,2.448,1.582,2.503,0.036,0.068,0.024,0.024,0.027,1.531,2.481,4.012,5.703,35.0,42.1,24.0,40.0,0.8,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.216,1.032,5.088,1.032,1.776,1609,39,35,33.0,0.723,
4.11.2025,15:59:9.556,1.025,1.062,0.988,0.988,1.062,41.8,37.3,35.0,34.4,34.4,34.3,34.5,34.4,34.7,0.541,1.013,1.45,1.608,2.456,1.607,2.527,0.039,0.067,0.022,0.027,0.039,1.574,2.489,4.063,5.702,35.0,42.0,24.0,40.0,0.336,0.36,3.392,3.392,12.091,1.072,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1603,39,35,33.0,0.723,
4.11.2025,16:0:9.573,0.812,0.812,0.812,0.812,0.812,42.6,37.2,34.9,34.4,34.3,34.2,34.5,34.3,34.7,0.548,1.013,1.444,1.627,2.456,1.625,2.536,0.035,0.052,0.024,0.032,0.031,1.585,2.489,4.074,5.693,35.0,43.0,24.0,40.0,0.56,0.36,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1634,39,35,35.0,0.723,
4.11.2025,16:1:9.585,1.403,1.425,1.387,1.387,1.413,51.9,37.3,34.9,34.6,34.6,34.5,34.7,34.5,35.0,0.594,1.013,1.419,2.059,2.578,1.979,2.884,0.098,0.173,0.081,0.079,0.061,2.177,2.615,4.793,5.689,35.0,52.0,24.0,40.0,1.392,0.376,3.36,3.376,12.038,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1626,39,35,37.0,0.723,
4.11.2025,16:2:9.592,1.283,1.381,1.0,1.375,1.375,47.0,40.8,37.8,39.1,39.1,39.3,39.1,38.8,39.7,1.004,1.024,1.387,6.008,3.516,6.064,5.884,0.639,1.023,0.535,0.513,0.485,7.298,3.613,10.911,8.17,35.0,47.4,24.0,40.0,0.4,0.344,3.392,3.392,12.091,1.008,0.304,3.408,3.216,0.224,1.032,5.112,1.032,1.784,1630,39,35,38.0,0.723,
4.11.2025,16:3:9.613,1.336,1.337,1.337,1.331,1.337,66.2,49.2,43.6,39.1,50.9,51.7,51.1,51.7,49.7,1.336,1.056,1.375,15.024,4.476,14.701,12.298,0.639,3.395,1.675,1.917,2.096,20.132,4.741,24.873,13.373,36.0,66.2,24.0,40.0,1.328,0.376,3.36,3.36,12.038,1.008,0.304,3.408,3.216,0.224,1.032,5.088,1.032,1.784,1620,39,38,46.0,0.723,
4.11.2025,16:4:9.626,1.336,1.344,1.337,1.35,1.337,66.2,49.2,43.6,51.3,50.9,51.7,51.1,51.7,49.7,1.336,1.056,1.375,15.024,4.476,14.701,12.298,2.271,3.395,1.675,1.917,2.096,20.132,4.741,24.873,13.373,36.0,61.0,24.0,40.0,1.344,0.384,3.376,3.376,12.038,1.008,0.304,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1624,39,38,47.0,0.721,
4.11.2025,16:5:9.627,1.331,1.312,1.312,1.35,1.35,66.4,56.9,51.5,58.7,59.3,61.9,58.6,60.4,57.3,1.313,1.033,1.363,16.105,5.132,16.282,13.037,2.398,3.472,2.112,1.761,2.248,21.275,5.3,26.575,21.435,37.0,66.4,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.064,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1578,39,41,53.0,0.721,
4.11.2025,16:6:9.634,1.331,1.312,1.344,1.337,1.337,66.4,56.9,51.5,60.1,59.3,61.9,58.6,60.4,57.3,1.324,1.044,1.369,15.743,6.372,15.709,13.512,2.357,3.568,2.088,1.639,2.133,20.883,6.669,27.552,24.253,37.0,67.4,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1658,39,39,54.0,0.721,
4.11.2025,16:7:9.630,1.333,1.337,1.325,1.225,1.275,67.5,59.6,54.5,61.9,61.7,63.7,60.9,61.5,59.9,1.329,1.077,1.363,15.098,7.624,15.049,13.921,2.279,3.587,2.039,1.625,1.865,20.044,8.193,28.237,27.443,38.0,68.9,24.0,40.0,1.344,0.392,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1658,39,40,58.0,0.721,
4.11.2025,16:8:9.636,1.291,1.3,1.337,1.344,1.325,68.9,63.2,57.8,65.2,65.1,65.6,64.9,65.2,63.2,1.326,1.08,1.369,15.879,9.488,15.922,15.38,2.411,3.724,1.858,1.901,2.159,21.027,10.211,31.238,30.042,38.0,65.5,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1698,39,40,55.0,0.721,
4.11.2025,16:9:9.640,1.327,1.35,1.325,1.288,1.325,65.4,62.2,57.4,62.9,63.4,62.9,63.0,62.5,61.9,1.275,1.082,1.375,13.41,8.777,13.431,13.386,2.007,3.281,1.469,1.569,1.708,17.349,9.461,26.81,30.874,38.0,66.4,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1642,39,41,54.0,0.722,
4.11.2025,16:10:9.644,1.322,1.337,1.325,1.344,1.363,66.1,62.3,57.1,63.6,63.9,64.1,63.2,63.3,62.3,1.328,1.084,1.356,14.214,7.883,14.189,13.616,2.131,3.474,1.63,1.575,1.843,18.829,8.512,27.341,30.942,38.0,67.1,24.0,40.0,1.328,0.392,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1677,39,41,58.0,0.721,
4.11.2025,16:11:9.645,1.342,1.337,1.325,1.344,1.363,67.9,65.2,58.6,67.8,67.7,68.7,67.1,67.7,65.2,1.323,1.084,1.381,17.426,7.658,17.447,15.377,2.943,4.659,2.373,2.185,2.555,23.013,8.276,31.289,31.769,39.0,67.9,24.0,40.0,1.328,0.392,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1677,39,41,56.0,0.721,
4.11.2025,16:12:9.648,1.331,1.288,1.35,1.337,1.35,67.6,64.1,58.5,65.3,65.7,65.3,65.2,64.9,64.1,1.325,1.083,1.356,14.717,8.029,14.699,14.007,2.274,3.773,1.661,1.732,1.93,19.455,8.671,28.125,32.201,39.0,67.9,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1708,39,41,57.0,0.721,
4.11.2025,16:13:9.646,1.328,1.331,1.319,1.312,1.35,76.1,65.6,59.1,67.2,67.6,67.6,66.9,66.7,65.5,1.323,1.083,1.363,16.337,8.092,16.244,15.011,2.613,4.316,2.013,1.969,2.153,21.562,8.742,30.303,32.466,39.0,76.4,24.0,40.0,1.328,0.392,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1679,39,42,56.0,0.721,
4.11.2025,16:14:9.661,1.33,1.331,1.337,1.3,1.35,67.0,66.4,60.0,68.0,68.3,68.3,67.7,67.7,66.3,1.322,1.084,1.344,16.228,8.035,16.339,14.898,2.591,4.266,1.968,1.93,2.199,21.407,8.681,30.088,33.448,39.0,67.4,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1721,39,42,57.0,0.721,
4.11.2025,16:15:9.664,1.327,1.312,1.319,1.337,1.337,72.5,63.8,58.4,64.9,65.2,65.1,64.5,64.7,63.7,1.326,1.083,1.344,14.358,8.098,14.261,13.809,2.186,3.623,1.621,1.589,1.911,18.987,8.748,27.735,32.147,39.0,72.4,24.0,40.0,1.328,0.4,3.36,3.344,11.986,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1679,39,42,56.0,0.721,
4.11.2025,16:16:9.678,1.328,1.337,1.312,1.312,1.35,68.9,65.4,59.4,66.4,66.9,66.8,66.0,65.8,65.1,1.324,1.083,1.35,15.12,8.266,15.192,14.362,2.352,3.958,1.801,1.711,1.936,19.97,8.925,28.895,32.662,39.0,69.4,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1715,39,41,55.0,0.721,
4.11.2025,16:17:9.673,1.322,1.325,1.312,1.312,1.337,66.0,64.8,59.0,66.1,66.5,66.6,65.6,65.9,64.7,1.324,1.084,1.35,15.083,7.994,15.114,14.204,2.341,3.896,1.793,1.667,2.008,19.93,8.638,28.567,32.245,39.0,66.0,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1711,39,41,55.0,0.721,
4.11.2025,16:18:9.670,1.337,1.337,1.337,1.337,1.337,74.0,62.9,58.0,63.7,64.1,63.9,63.4,63.3,62.8,1.328,1.083,1.35,13.356,7.956,13.366,13.148,1.969,3.256,1.463,1.43,1.727,17.683,8.592,26.275,31.55,39.0,64.0,24.0,40.0,1.344,0.4,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.04,5.088,1.032,1.784,1685,39,42,55.0,0.721,
4.11.2025,16:19:9.681,1.336,1.337,1.337,1.337,1.331,67.6,64.3,58.6,65.8,66.1,66.0,65.5,65.6,64.3,1.325,1.083,1.344,15.203,8.294,15.164,14.409,2.347,3.843,1.756,1.744,2.044,20.097,8.951,29.048,31.424,39.0,67.6,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1683,39,42,56.0,0.721,
4.11.2025,16:20:9.712,1.309,1.337,1.256,1.3,1.344,64.6,63.9,58.3,65.0,65.4,65.2,64.7,64.8,63.9,1.326,1.084,1.35,14.44,7.685,14.484,13.661,2.19,3.622,1.623,1.623,1.894,19.097,8.307,27.404,31.504,39.0,64.8,24.0,40.0,1.328,0.392,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1685,39,42,56.0,0.721,
4.11.2025,16:21:9.715,1.342,1.35,1.35,1.319,1.35,68.4,62.8,57.4,63.9,64.3,64.3,63.8,63.5,62.8,1.315,1.085,1.356,14.093,7.366,14.004,13.235,2.129,3.506,1.607,1.603,1.801,18.556,7.966,26.521,30.663,39.0,68.2,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1713,39,41,55.0,0.721,
4.11.2025,16:22:9.726,1.341,1.337,1.325,1.337,1.363,68.6,63.7,58.0,65.0,65.3,65.2,64.7,64.8,63.7,1.326,1.084,1.356,14.748,7.884,14.778,13.948,2.263,3.713,1.685,1.686,1.968,19.505,8.518,28.023,30.869,39.0,68.6,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1683,39,41,55.0,0.721,
4.11.2025,16:23:9.718,1.325,1.325,1.325,1.325,1.325,68.0,62.6,57.5,63.6,63.9,63.9,63.4,63.3,62.5,1.328,1.084,1.344,13.724,7.859,13.721,13.313,2.017,3.297,1.507,1.51,1.754,18.174,8.49,26.664,30.601,39.0,68.4,24.0,40.0,1.328,0.4,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1713,39,41,55.0,0.721,
4.11.2025,16:24:9.738,1.319,1.294,1.35,1.319,1.312,68.8,63.6,58.0,64.9,65.3,65.2,64.7,64.4,63.5,1.326,1.083,1.356,14.69,7.997,14.672,13.951,2.238,3.714,1.679,1.665,1.893,19.437,8.637,28.075,30.68,39.0,68.5,24.0,40.0,1.344,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1746,39,42,56.0,0.721,
4.11.2025,16:25:9.742,1.33,1.331,1.337,1.325,1.325,69.5,64.9,59.1,66.7,66.9,67.7,66.0,66.5,64.8,1.324,1.083,1.344,15.755,8.266,15.739,14.707,2.431,3.966,1.964,1.719,2.077,20.82,8.925,29.744,31.47,39.0,69.0,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1741,39,42,57.0,0.721,
4.11.2025,16:26:9.753,1.302,1.294,1.35,1.281,1.281,65.4,65.6,59.7,67.0,67.2,67.2,66.6,67.3,65.5,1.323,1.084,1.35,15.379,8.069,15.472,14.407,2.37,3.864,1.734,1.735,2.145,20.303,8.717,29.02,32.435,39.0,65.4,24.0,40.0,1.328,0.4,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1687,39,42,55.0,0.721,
4.11.2025,16:27:9.751,1.334,1.331,1.312,1.356,1.337,68.5,64.8,58.9,66.3,66.9,66.9,65.8,65.7,64.5,1.324,1.084,1.356,15.257,7.592,15.178,14.072,2.351,3.98,1.824,1.698,1.903,20.166,8.206,28.372,31.86,39.0,68.2,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1741,39,42,56.0,0.721,
4.11.2025,16:28:9.768,1.331,1.319,1.337,1.319,1.35,68.2,65.6,59.6,67.1,67.4,67.6,66.4,67.2,65.5,1.323,1.083,1.344,15.624,8.086,15.643,14.56,2.437,4.022,1.85,1.723,2.151,20.629,8.731,29.36,32.196,39.0,67.9,24.0,40.0,1.328,0.4,3.376,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1685,39,42,57.0,0.721,
4.11.2025,16:29:9.766,1.334,1.337,1.337,1.344,1.319,77.2,67.5,60.5,69.7,69.8,70.8,68.8,69.3,67.2,1.32,1.083,1.35,17.563,8.155,17.499,15.714,2.794,4.583,2.264,2.021,2.306,23.15,8.809,31.959,32.887,39.0,77.5,24.0,40.0,1.328,0.392,3.36,3.36,11.986,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1704,39,42,59.0,0.721,
4.11.2025,16:30:9.771,1.319,1.312,1.312,1.337,1.312,74.2,69.4,61.9,71.6,71.7,72.5,70.7,71.5,69.1,1.317,1.083,1.356,18.089,8.497,18.133,16.182,2.899,4.759,2.282,2.089,2.468,23.803,9.171,32.975,34.587,39.0,74.2,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1737,39,42,58.0,0.721,
4.11.2025,16:31:9.774,1.336,1.319,1.337,1.35,1.337,74.0,68.2,61.7,70.2,70.1,71.3,69.3,70.3,67.8,1.319,1.082,1.363,16.777,8.503,16.776,15.392,2.61,4.204,2.105,1.854,2.278,22.099,9.171,31.27,34.728,40.0,74.9,24.0,40.0,1.328,0.4,3.36,3.36,11.986,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1767,39,42,62.0,0.721,
4.11.2025,16:32:9.784,1.333,1.337,1.312,1.344,1.337,70.2,68.0,61.6,69.7,70.0,69.9,69.9,69.0,67.6,1.32,1.083,1.35,16.278,8.352,16.309,15.042,2.532,4.112,1.916,2.036,2.064,21.446,9.011,30.457,34.725,40.0,70.2,24.0,40.0,1.312,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1741,39,43,60.0,0.721,
4.11.2025,16:33:9.786,1.33,1.325,1.337,1.331,1.325,74.9,64.9,60.0,65.7,66.2,65.7,65.5,65.3,64.7,1.325,1.083,1.344,13.661,8.27,13.628,13.468,2.034,3.395,1.496,1.494,1.751,18.05,8.925,26.975,33.3,40.0,74.9,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1704,39,42,57.0,0.721,
4.11.2025,16:34:9.798,1.33,1.319,1.325,1.35,1.325,72.0,65.4,59.5,66.8,67.1,67.1,66.2,66.6,65.3,1.324,1.084,1.363,15.17,7.76,15.232,14.122,2.352,3.895,1.78,1.702,2.032,20.038,8.386,28.423,32.553,40.0,72.4,24.0,40.0,1.328,0.4,3.376,3.376,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.088,1.032,1.784,1735,39,42,56.0,0.721,
4.11.2025,16:35:9.798,1.33,1.288,1.344,1.337,1.35,69.5,64.6,59.0,65.6,66.2,65.8,65.3,65.2,64.4,1.325,1.083,1.356,14.605,8.288,14.566,14.057,2.249,3.786,1.669,1.634,1.906,19.305,8.945,28.251,31.797,40.0,69.5,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1728,39,42,57.0,0.721,
4.11.2025,16:36:9.804,1.333,1.319,1.325,1.337,1.35,79.0,65.6,59.8,66.9,67.3,67.2,66.6,66.5,65.5,1.323,1.083,1.356,15.257,8.567,15.247,14.592,2.389,3.964,1.815,1.75,2.028,20.143,9.245,29.388,32.264,40.0,69.5,24.0,40.0,1.328,0.4,3.36,3.36,12.038,1.088,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1730,39,42,57.0,0.721,
4.11.2025,16:37:9.813,1.328,1.337,1.325,1.312,1.337,74.5,67.0,60.7,68.3,68.6,68.7,67.8,68.0,66.7,1.321,1.082,1.356,15.988,8.904,16.008,15.187,2.534,4.179,1.954,1.83,2.172,21.087,9.595,30.682,32.958,40.0,74.9,24.0,40.0,1.328,0.4,3.344,3.36,11.933,1.08,0.312,3.408,3.232,0.224,1.032,5.064,1.032,1.784,1726,39,42,63.0,0.721,
